x	y
-1.412361	1.697767
-0.085432	-1.412361
0.968993	-0.085432
0.435423	0.968993
1.501105	0.435423
-0.722690	1.501105
1.328051	-0.722690
-0.580526	1.328051
1.461405	-0.580526
-0.909861	1.461405
1.010574	-0.909861
0.105782	1.010574
1.691982	0.105782
-1.431069	1.691982
-0.140365	-1.431069
0.950977	-0.140365
0.453533	0.950977
1.479600	0.453533
-0.653157	1.479600
1.417266	-0.653157
-0.804589	1.417266
1.177817	-0.804589
-0.228628	1.177817
1.701074	-0.228628
-1.562241	1.701074
-0.530276	-1.562241
0.650135	-0.530276
0.818241	0.650135
0.925521	0.818241
0.788883	0.925521
1.055321	0.788883
0.522963	1.055321
1.443106	0.522963
-0.525666	1.443106
1.556607	-0.525666
-1.180725	1.556607
0.472871	-1.180725
0.822175	0.472871
0.865889	0.822175
0.896889	0.865889
0.855356	0.896889
0.937432	0.855356
0.777828	0.937432
1.076213	0.777828
0.475113	1.076213
1.497132	0.475113
-0.698870	1.497132
1.360721	-0.698870
-0.661222	1.360721
1.371002	-0.661222
-0.678014	1.371002
1.351598	-0.678014
-0.630221	1.351598
1.408300	-0.630221
-0.772376	1.408300
1.225925	-0.772376
-0.334605	1.225925
1.655817	-0.334605
-1.442111	1.655817
-0.182939	-1.442111
0.933900	-0.182939
0.472949	0.933900
1.456489	0.472949
-0.579476	1.456489
1.501154	-0.579476
-1.027307	1.501154
0.794986	-1.027307
0.459804	0.794986
1.427076	0.459804
-0.498604	1.427076
1.579517	-0.498604
-1.244454	1.579517
0.325189	-1.244454
0.920916	0.325189
0.649470	0.920916
1.254464	0.649470
0.021162	1.254464
1.775891	0.021162
-1.747441	1.775891
-1.120783	-1.747441
-0.380386	-1.120783
0.919072	-0.380386
0.441192	0.919072
1.481071	0.441192
-0.661215	1.481071
1.407116	-0.661215
-0.778340	1.407116
1.216321	-0.778340
-0.312939	1.216321
1.666965	-0.312939
-1.472656	1.666965
-0.268625	-1.472656
0.886044	-0.268625
0.534339	0.886044
1.380296	0.534339
-0.344914	1.380296
1.695123	-0.344914
-1.576916	1.695123
-0.578126	-1.576916
0.592696	-0.578126
0.875274	0.592696
0.811704	0.875274
1.003719	0.811704
0.636059	1.003719
1.296545	0.636059
-0.090211	1.296545
1.780825	-0.090211
-1.798403	1.780825
-1.300004	-1.798403
-0.829531	-1.300004
0.321876	-0.829531
1.047536	0.321876
0.399231	1.047536
1.554876	0.399231
-0.897869	1.554876
1.060294	-0.897869
0.006415	1.060294
1.718047	0.006415
-1.549761	1.718047
-0.486346	-1.549761
0.698539	-0.486346
0.766140	0.698539
1.022592	0.766140
0.584148	1.022592
1.365548	0.584148
-0.289478	1.365548
1.725867	-0.289478
-1.665461	1.725867
-0.856000	-1.665461
0.167625	-0.856000
1.115102	0.167625
0.206836	1.115102
1.691749	0.206836
-1.399965	1.691749
-0.052378	-1.399965
0.977267	-0.052378
0.429236	0.977267
1.508937	0.429236
-0.748119	1.508937
1.292999	-0.748119
-0.496282	1.292999
1.541604	-0.496282
-1.125427	1.541604
0.595894	-1.125427
0.707282	0.595894
1.078521	0.707282
0.448977	1.078521
1.521976	0.448977
-0.781716	1.521976
1.245512	-0.781716
-0.385815	1.245512
1.624800	-0.385815
-1.355720	1.624800
0.049462	-1.355720
0.990837	0.049462
0.433080	0.990837
1.509693	0.433080
-0.749249	1.509693
1.291534	-0.749249
-0.492835	1.291534
1.544574	-0.492835
-1.133560	1.544574
0.578414	-1.133560
0.725369	0.578414
1.047364	0.725369
0.520639	1.047364
1.443144	0.520639
-0.526473	1.443144
1.555769	-0.526473
-1.178360	1.555769
0.478198	-1.178360
0.817818	0.478198
0.874633	0.817818
0.880363	0.874633
0.887350	0.880363
0.876718	0.887350
0.897570	0.876718
0.857383	0.897570
0.934165	0.857383
0.784551	0.934165
1.064729	0.784551
0.501717	1.064729
1.467699	0.501717
-0.603626	1.467699
1.475945	-0.603626
-0.959502	1.475945
0.922139	-0.959502
0.261810	0.922139
1.608097	0.261810
-1.107434	1.608097
0.656019	-1.107434
0.637409	0.656019
1.190515	0.637409
0.173896	1.190515
1.726915	0.173896
-1.530065	1.726915
-0.423026	-1.530065
0.762029	-0.423026
0.692403	0.762029
1.149186	0.692403
0.287092	1.149186
1.662334	0.287092
-1.277228	1.662334
0.267389	-1.277228
0.945335	0.267389
0.586559	0.945335
1.339550	0.586559
-0.218425	1.339550
1.754155	-0.218425
-1.742588	1.754155
-1.110367	-1.742588
-0.355691	-1.110367
0.940374	-0.355691
0.408990	0.940374
1.514840	0.408990
-0.772043	1.514840
1.258402	-0.772043
-0.415189	1.258402
1.605139	-0.415189
-1.301028	1.605139
0.188869	-1.301028
0.974020	0.188869
0.507945	0.974020
1.434198	0.507945
-0.504540	1.434198
1.575699	-0.504540
-1.234189	1.575699
0.349488	-1.234189
0.907602	0.349488
0.681105	0.907602
1.208376	0.681105
0.144159	1.208376
1.741731	0.144159
-1.590380	1.741731
-0.606789	-1.590380
0.554694	-0.606789
0.910278	0.554694
0.737801	0.910278
1.128733	0.737801
0.347303	1.128733
1.618001	0.347303
-1.113736	1.618001
0.644993	-1.113736
0.649863	0.644993
1.171176	0.649863
0.223305	1.171176
1.701488	0.223305
-1.428068	1.701488
-0.128933	-1.428068
0.954956	-0.128933
0.449379	0.954956
1.484545	0.449379
-0.669060	1.484545
1.397723	-0.669060
-0.754346	1.397723
1.250279	-0.754346
-0.389500	1.250279
1.623373	-0.389500
-1.352190	1.623373
0.058594	-1.352190
0.990910	0.058594
0.435676	0.990910
1.507459	0.435676
-0.741731	1.507459
1.302073	-0.741731
-0.517914	1.302073
1.522387	-0.517914
-1.073037	1.522387
0.705308	-1.073037
0.580629	0.705308
1.274462	0.580629
-0.050065	1.274462
1.779832	-0.050065
-1.782822	1.779832
-1.244504	-1.782822
-0.683637	-1.244504
0.559289	-0.683637
0.882105	0.559289
0.789678	0.882105
1.041039	0.789678
0.553140	1.041039
1.406348	0.553140
-0.411871	1.406348
1.652266	-0.411871
-1.453545	1.652266
-0.217114	-1.453545
0.916798	-0.217114
0.494348	0.916798
1.430660	0.494348
-0.498483	1.430660
1.580712	-0.498483
-1.248197	1.580712
0.316219	-1.248197
0.925547	0.316219
0.638229	0.925547
1.270327	0.638229
-0.022263	1.270327
1.780603	-0.022263
-1.777224	1.780603
-1.224346	-1.777224
-0.632189	-1.224346
0.633033	-0.632189
0.809613	0.633033
0.934437	0.809613
0.769710	0.934437
1.087877	0.769710
0.447436	1.087877
1.526164	0.447436
-0.794945	1.526164
1.225911	-0.794945
-0.341342	1.225911
1.651259	-0.341342
-1.429060	1.651259
-0.146834	-1.429060
0.949722	-0.146834
0.453978	0.949722
1.478820	0.453978
-0.650717	1.478820
1.420214	-0.650717
-0.812223	1.420214
1.166358	-0.812223
-0.204058	1.166358
1.708268	-0.204058
-1.579396	1.708268
-0.582013	-1.579396
0.587442	-0.582013
0.880308	0.587442
0.801291	0.880308
1.022025	0.801291
0.595853	1.022025
1.351567	0.595853
-0.247978	1.351567
1.743977	-0.247978
-1.715850	1.743977
-1.020947	-1.715850
-0.157087	-1.020947
1.069040	-0.157087
0.210028	1.069040
1.676600	0.210028
-1.347979	1.676600
0.085932	-1.347979
0.988222	0.085932
0.449197	0.988222
1.494688	0.449197
-0.699334	1.494688
1.359338	-0.699334
-0.657600	1.359338
1.375364	-0.657600
-0.688905	1.375364
1.338019	-0.688905
-0.596966	1.338019
1.445038	-0.596966
-0.867223	1.445038
1.081435	-0.867223
-0.029669	1.081435
1.723550	-0.029669
-1.579526	1.723550
-0.577838	-1.579526
0.592246	-0.577838
0.875894	0.592246
0.810484	0.875894
1.005884	0.810484
0.631343	1.005884
1.303171	0.631343
-0.108851	1.303171
1.779103	-0.108851
-1.797862	1.779103
-1.298576	-1.797862
-0.825657	-1.298576
0.328718	-0.825657
1.044248	0.328718
0.408162	1.044248
1.546678	0.408162
-0.869764	1.546678
1.107515	-0.869764
-0.087518	1.107515
1.724595	-0.087518
-1.600483	1.724595
-0.644169	-1.600483
0.504902	-0.644169
0.951824	0.504902
0.645502	0.951824
1.268874	0.645502
-0.016390	1.268874
1.780394	-0.016390
-1.774718	1.780394
-1.215507	-1.774718
-0.609872	-1.215507
0.663404	-0.609872
0.776934	0.663404
0.995395	0.776934
0.642268	0.995395
1.286110	0.642268
-0.061398	1.286110
1.782063	-0.061398
-1.794169	1.782063
-1.284423	-1.794169
-0.787993	-1.284423
0.393740	-0.787993
1.008571	0.393740
0.500907	1.008571
1.451663	0.500907
-0.557053	1.451663
1.525191	-0.557053
-1.093323	1.525191
0.662201	-1.093323
0.633492	0.662201
1.197348	0.633492
0.156405	1.197348
1.734742	0.156405
-1.562408	1.734742
-0.520695	-1.562408
0.660154	-0.520695
0.807988	0.660154
0.945202	0.807988
0.748989	0.945202
1.122576	0.748989
0.364520	1.122576
1.603898	0.364520
-1.063132	1.603898
0.750919	-1.063132
0.517181	0.750919
1.357799	0.517181
-0.288464	1.357799
1.724128	-0.288464
-1.659157	1.724128
-0.835563	-1.659157
0.204087	-0.835563
1.107680	0.204087
0.234272	1.107680
1.677420	0.234272
-1.343458	1.677420
0.098347	-1.343458
0.987290	0.098347
0.454762	0.987290
1.489379	0.454762
-0.681821	1.489379
1.381933	-0.681821
-0.714286	1.381933
1.304376	-0.714286
-0.515682	1.304376
1.525385	-0.515682
-1.081503	1.525385
0.687966	-1.081503
0.602251	0.687966
1.243683	0.602251
0.033928	1.243683
1.771954	0.033928
-1.729642	1.771954
-1.060075	-1.729642
-0.242651	-1.060075
1.023098	-0.242651
0.280475	1.023098
1.628263	0.280475
-1.167099	1.628263
0.526360	-1.167099
0.772816	0.526360
0.960664	0.772816
0.708969	0.960664
1.185562	0.708969
0.207134	1.185562
1.712764	0.207134
-1.471420	1.712764
-0.251247	-1.471420
0.895449	-0.251247
0.522797	0.895449
1.395318	0.522797
-0.390074	1.395318
1.666438	-0.390074
-1.494036	1.666438
-0.332213	-1.494036
0.841423	-0.332213
0.592343	0.841423
1.301557	0.592343
-0.116349	1.301557
1.776930	-0.116349
-1.792385	1.776930
-1.279567	-1.792385
-0.775007	-1.279567
0.415495	-0.775007
0.994862	0.415495
0.534898	0.994862
1.412343	0.534898
-0.434243	1.412343
1.635136	-0.434243
-1.403943	1.635136
-0.080516	-1.403943
0.972334	-0.080516
0.430411	0.972334
1.506446	0.430411
-0.740257	1.506446
1.303953	-0.740257
-0.522371	1.303953
1.518314	-0.522371
-1.061990	1.518314
0.727672	-1.061990
0.551896	0.727672
1.313712	0.551896
-0.160271	1.313712
1.768427	-0.160271
-1.775415	1.768427
-1.221570	-1.775415
-0.624858	-1.221570
0.643081	-0.624858
0.798989	0.643081
0.954541	0.798989
0.728549	0.954541
1.155579	0.728549
0.283202	1.155579
1.666470	0.283202
-1.292163	1.666470
0.230255	-1.292163
0.959334	0.230255
0.548755	0.959334
1.386668	0.548755
-0.358220	1.386668
1.687678	-0.358220
-1.555725	1.687678
-0.513975	-1.555725
0.669112	-0.513975
0.798097	0.669112
0.963775	0.798097
0.710566	0.963775
1.184229	0.710566
0.210772	1.184229
1.710844	0.210772
-1.463754	1.710844
-0.229324	-1.463754
0.908284	-0.229324
0.506222	0.908284
1.416224	0.506222
-0.453824	1.416224
1.618911	-0.453824
-1.357019	1.618911
0.044173	-1.357019
0.990943	0.044173
0.431284	0.990943
1.511277	0.431284
-0.754574	1.511277
1.284001	-0.754574
-0.475031	1.284001
1.559546	-0.475031
-1.174692	1.559546
0.487962	-1.174692
0.809486	0.487962
0.891122	0.809486
0.848748	0.891122
0.946963	0.848748
0.757885	0.946963
1.109699	0.757885
0.395933	1.109699
1.576147	0.395933
-0.965460	1.576147
0.940730	-0.965460
0.225388	0.940730
1.631419	0.225388
-1.193912	1.631419
0.463999	-1.193912
0.826531	0.463999
0.856046	0.826531
0.915144	0.856046
0.819326	0.915144
1.003249	0.819326
0.639290	1.003249
1.292283	0.639290
-0.078207	1.292283
1.781568	-0.078207
-1.797448	1.781568
-1.296349	-1.797448
-0.819756	-1.296349
0.339095	-0.819756
1.039088	0.339095
0.422025	1.039088
1.533621	0.422025
-0.825387	1.533621
1.178822	-0.825387
-0.237238	1.178822
1.697365	-0.237238
-1.552219	1.697365
-0.500173	-1.552219
0.684161	-0.500173
0.781871	0.684161
0.993926	0.781871
0.646673	0.993926
1.279992	0.646673
-0.044377	1.279992
1.782028	-0.044377
-1.788937	1.782028
-1.265689	-1.788937
-0.738650	-1.265689
0.474690	-0.738650
0.953074	0.474690
0.634056	0.953074
1.283895	0.634056
-0.058170	1.283895
1.781785	-0.058170
-1.792208	1.781785
-1.277474	-1.792208
-0.769603	-1.277474
0.424469	-0.769603
0.988945	0.424469
0.549328	0.988945
1.394922	0.549328
-0.381009	1.394922
1.673309	-0.381009
-1.514264	1.673309
-0.391004	-1.514264
0.792837	-0.391004
0.654109	0.792837
1.209993	0.654109
0.132150	1.209993
1.745534	0.132150
-1.607245	1.745534
-0.659578	-1.607245
0.482784	-0.659578
0.969047	0.482784
0.605784	0.969047
1.323740	0.605784
-0.170552	1.323740
1.768034	-0.170552
-1.777110	1.768034
-1.227710	-1.777110
-0.640404	-1.227710
0.621570	-0.640404
0.821530	0.621570
0.911560	0.821530
0.815517	0.911560
1.008399	0.815517
0.627786	1.008399
1.308404	0.627786
-0.123586	1.308404
1.777248	-0.123586
-1.795686	1.777248
-1.291312	-1.795686
-0.806193	-1.291312
0.362659	-0.806193
1.026621	0.362659
0.454847	1.026621
1.501100	0.454847
-0.716847	1.501100
1.336460	-0.716847
-0.601180	1.336460
1.439521	-0.601180
-0.852574	1.439521
1.104974	-0.852574
-0.076740	1.104974
1.725603	-0.076740
-1.600729	1.725603
-0.644651	-1.600729
0.504207	-0.644651
0.952380	0.504207
0.644234	0.952380
1.270677	0.644234
-0.021350	1.270677
1.780747	-0.021350
-1.777466	1.780747
-1.225161	-1.777466
-0.634258	-1.225161
0.630168	-0.634258
0.812611	0.630168
0.928714	0.812611
0.781273	0.928714
1.068227	0.781273
0.493273	1.068227
1.477150	0.493273
-0.633991	1.477150
1.441200	-0.633991
-0.867255	1.441200
1.080228	-0.867255
-0.027070	1.080228
1.723336	-0.027070
-1.578007	1.723336
-0.573105	-1.578007
0.598149	-0.573105
0.870287	0.598149
0.822046	0.870287
0.985326	0.822046
0.675746	0.985326
1.238965	0.675746
0.067689	1.238965
1.767108	0.067689
-1.702363	1.767108
-0.967907	-1.702363
-0.047553	-0.967907
1.107366	-0.047553
0.159473	1.107366
1.706778	0.159473
-1.465250	1.706778
-0.234923	-1.465250
0.905236	-0.234923
0.510071	0.905236
1.411399	0.510071
-0.439026	1.411399
1.630676	-0.439026
-1.390812	1.630676
-0.045156	-1.390812
0.980717	-0.045156
0.424647	0.980717
1.513890	0.424647
-0.764469	1.513890
1.269753	-0.764469
-0.441615	1.269753
1.585902	-0.441615
-1.247571	1.585902
0.319337	-1.247571
0.923752	0.319337
0.642483	0.923752
1.264342	0.642483
-0.005815	1.264342
1.779269	-0.005815
-1.767542	1.779269
-1.190423	-1.767542
-0.547368	-1.190423
0.743261	-0.547368
0.683353	0.743261
1.156008	0.683353
0.268652	1.156008
1.674628	0.268652
-1.323784	1.674628
0.149984	-1.323784
0.980370	0.149984
0.483871	0.980370
1.459980	0.483871
-0.586381	1.459980
1.494151	-0.586381
-1.008403	1.494151
0.831369	-1.008403
0.406305	0.831369
1.484327	0.406305
-0.681336	1.484327
1.381080	-0.681336
-0.711782	1.381080
1.307690	-0.711782
-0.523588	1.307690
1.518163	-0.523588
-1.061894	1.518163
0.727829	-1.061894
0.551696	0.727829
1.313980	0.551696
-0.161035	1.313980
1.768262	-0.161035
-1.775060	1.768262
-1.220360	-1.775060
-0.621796	-1.220360
0.647262	-0.621796
0.794513	0.647262
0.962927	0.794513
0.711126	0.962927
1.183178	0.711126
0.213427	1.183178
1.709403	0.213427
-1.458029	1.709403
-0.213028	-1.458029
0.917210	-0.213028
0.494817	0.917210
1.430319	0.494817
-0.497368	1.430319
1.581721	-0.497368
-1.251052	1.581721
0.309386	-1.251052
0.928965	0.309386
0.629841	0.928965
1.281990	0.629841
-0.054547	1.281990
1.781622	-0.054547
-1.790540	1.781622
-1.271547	-1.790540
-0.753994	-1.271547
0.450029	-0.753994
0.971276	0.450029
0.591632	0.971276
1.341354	0.591632
-0.221740	1.341354
1.753237	-0.221740
-1.740363	1.753237
-1.102893	-1.740363
-0.338483	-1.102893
0.954561	-0.338483
0.387268	0.954561
1.536392	0.387268
-0.844320	1.536392
1.148041	-0.844320
-0.171294	1.148041
1.715071	-0.171294
-1.592855	1.715071
-0.622667	-1.592855
0.534429	-0.622667
0.927585	0.534429
0.699914	0.927585
1.188396	0.699914
0.197689	1.188396
1.717438	0.197689
-1.490286	1.717438
-0.305720	-1.490286
0.859450	-0.305720
0.569630	0.859450
1.333356	0.569630
-0.206950	1.333356
1.757179	-0.206950
-1.749761	1.757179
-1.134511	-1.749761
-0.412045	-1.134511
0.889866	-0.412045
0.484525	0.889866
1.432195	0.484525
-0.505824	1.432195
1.573800	-0.505824
-1.228594	1.573800
0.362697	-1.228594
0.899873	0.362697
0.699038	0.899873
1.181308	0.699038
0.214223	1.181308
1.708501	0.214223
-1.454709	1.708501
-0.203628	-1.454709
0.922123	-0.203628
0.488601	0.922123
1.437906	0.488601
-0.520993	1.437906
1.559938	-0.520993
-1.189705	1.559938
0.452585	-1.189705
0.838256	0.452585
0.833103	0.838256
0.957417	0.833103
0.733284	0.957417
1.149520	0.733284
0.298588	1.149520
1.655701	0.298588
-1.251770	1.655701
0.329783	-1.251770
0.915712	0.329783
0.660406	0.915712
1.238578	0.660406
0.064047	1.238578
1.767471	0.064047
-1.704741	1.767471
-0.975900	-1.704741
-0.063803	-0.975900
1.103159	-0.063803
0.163899	1.103159
1.704085	0.163899
-1.454736	1.704085
-0.205030	-1.454736
0.921542	-0.205030
0.489251	0.921542
1.437096	0.489251
-0.518469	1.437096
1.562319	-0.518469
-1.196381	1.562319
0.437368	-1.196381
0.849795	0.437368
0.809058	0.849795
1.000363	0.809058
0.641992	1.000363
1.287956	0.641992
-0.066233	1.287956
1.782000	-0.066233
-1.795394	1.782000
-1.288839	-1.795394
-0.799723	-1.288839
0.373792	-0.799723
1.020363	0.373792
0.470997	1.020363
1.484270	0.470997
-0.661759	1.484270
1.407356	-0.661759
-0.779178	1.407356
1.215088	-0.779178
-0.310192	1.215088
1.668307	-0.310192
-1.476307	1.668307
-0.278989	-1.476307
0.879273	-0.278989
0.543182	0.879273
1.368735	0.543182
-0.310480	1.368735
1.714222	-0.310480
-1.631703	1.714222
-0.748187	-1.631703
0.350705	-0.748187
1.052550	0.350705
0.397350	1.052550
1.557878	0.397350
-0.907778	1.557878
1.043302	-0.907778
0.039187	1.043302
1.711455	0.039187
-1.517322	1.711455
-0.388831	-1.517322
0.793614	-0.388831
0.653527	0.793614
1.210986	0.653527
0.129571	1.210986
1.746507	0.129571
-1.611416	1.746507
-0.672710	-1.611416
0.464037	-0.672710
0.982857	0.464037
0.573204	0.982857
1.366295	0.573204
-0.294800	1.366295
1.722981	-0.294800
-1.657105	1.722981
-0.829101	-1.657105
0.215460	-0.829101
1.104847	0.215460
0.243952	1.104847
1.671942	0.243952
-1.322203	1.671942
0.153361	-1.322203
0.979820	0.153361
0.485962	0.979820
1.457787	0.485962
-0.579354	1.457787
1.501685	-0.579354
-1.028864	1.501685
0.791945	-1.028864
0.464164	0.791945
1.422135	0.464164
-0.483218	1.422135
1.593140	-0.483218
-1.283062	1.593140
0.231694	-1.283062
0.961399	0.231694
0.545220	0.961399
1.391155	0.545220
-0.371747	1.391155
1.679151	-0.371747
-1.531071	1.679151
-0.440433	-1.531071
0.746698	-0.440433
0.710313	0.746698
1.119465	0.710313
0.359892	1.119465
1.606317	0.359892
-1.072286	1.606317
0.732098	-1.072286
0.542347	0.732098
1.325489	0.542347
-0.194216	1.325489
1.759927	-0.194216
-1.755607	1.759927
-1.154178	-1.755607
-0.458808	-1.154178
0.843242	-0.458808
0.551300	0.843242
1.349041	0.551300
-0.254520	1.349041
1.739932	-0.254520
-1.703718	1.739932
-0.980675	-1.703718
-0.072839	-0.980675
1.100492	-0.072839
0.167066	1.100492
1.702237	0.167066
-1.447490	1.702237
-0.184555	-1.447490
0.931692	-0.184555
0.476583	0.931692
1.452377	0.476583
-0.566423	1.452377
1.514878	-0.566423
-1.064782	1.514878
0.720703	-1.064782
0.561152	0.720703
1.301319	0.561152
-0.125086	1.301319
1.774749	-0.125086
-1.787261	1.774749
-1.261876	-1.787261
-0.728510	-1.261876
0.490710	-0.728510
0.940650	0.490710
0.662390	0.940650
1.243435	0.662390
0.052587	1.243435
1.770265	0.052587
-1.718062	1.770265
-1.020657	-1.718062
-0.157159	-1.020657
1.069104	-0.157159
0.209869	1.069104
1.676686	0.209869
-1.348316	1.676686
0.085049	-1.348316
0.988272	0.085049
0.448834	0.988272
1.495030	0.448834
-0.700464	1.495030
1.357859	-0.700464
-0.653919	1.357859
1.379747	-0.653919
-0.699878	1.379747
1.324094	-0.699878
-0.563189	1.324094
1.480046	-0.563189
-0.959493	1.480046
0.923387	-0.959493
0.259509	0.923387
1.609671	0.259509
-1.113189	1.609671
0.643712	-1.113189
0.651678	0.643712
1.168429	0.651678
0.230277	1.168429
1.697501	0.230277
-1.412426	1.697501
-0.085698	-1.412426
0.968928	-0.085698
0.435469	0.968928
1.501045	0.435469
-0.722495	1.501045
1.328314	-0.722495
-0.581167	1.328314
1.460739	-0.581167
-0.908109	1.460739
1.013560	-0.908109
0.100263	1.013560
1.694015	0.100263
-1.439609	1.694015
-0.164269	-1.439609
0.941133	-0.164269
0.464988	0.941133
1.466126	0.464988
-0.610031	1.466126
1.467701	-0.610031
-0.937155	1.467701
0.962052	-0.937155
0.193310	0.962052
1.651247	0.193310
-1.268622	1.651247
0.285972	-1.268622
0.937633	0.285972
0.606636	0.937633
1.313283	0.606636
-0.142722	1.313283
1.773615	-0.142722
-1.788528	1.773615
-1.266749	-1.788528
-0.741210	-1.266749
0.470583	-0.741210
0.956189	0.470583
0.626878	0.956189
1.293881	0.626878
-0.086066	1.293881
1.780757	-0.086066
-1.796916	1.780757
-1.294678	-1.796916
-0.815267	-1.294678
0.346937	-0.815267
1.035055	0.346937
0.432742	1.035055
1.523250	0.432742
-0.790469	1.523250
1.232134	-0.790469
-0.355294	1.232134
1.643406	-0.355294
-1.407372	1.643406
-0.087674	-1.407372
0.970102	-0.087674
0.432601	0.970102
1.503887	0.432601
-0.731897	1.503887
1.315493	-0.731897
-0.550091	1.315493
1.492047	-0.550091
-0.991233	1.492047
0.865071	-0.991233
0.354282	0.865071
1.534006	0.354282
-0.846889	1.534006
1.142981	-0.846889
-0.160471	1.142981
1.717143	-0.160471
-1.596722	1.717143
-0.634378	-1.596722
0.518548	-0.634378
0.940794	0.518548
0.670470	0.940794
1.232708	0.670470
0.081572	1.232708
1.763158	0.081572
-1.684256	1.763158
-0.907771	-1.684256
0.070676	-0.907771
1.122674	0.070676
0.160806	1.122674
1.710943	0.160806
-1.479086	1.710943
-0.274411	-1.479086
0.880973	-0.274411
0.541563	0.880973
1.371001	0.541563
-0.317175	1.371001
1.710701	-0.317175
-1.621649	1.710701
-0.716535	-1.621649
0.400083	-0.716535
1.024973	0.400083
0.469455	1.024973
1.487104	0.469455
-0.670641	1.487104
1.396372	-0.670641
-0.751046	1.396372
1.254841	-0.751046
-0.399940	1.254841
1.616500	-0.399940
-1.333054	1.616500
0.107916	-1.333054
0.988438	0.107916
0.455366	0.988438
1.489174	0.455366
-0.681028	1.489174
1.382952	-0.681028
-0.716866	1.382952
1.300989	-0.716866
-0.507632	1.300989
1.532607	-0.507632
-1.101173	1.532607
0.647199	-1.101173
0.650781	0.647199
1.170644	0.650781
0.224827	1.170644
1.700646	0.224827
-1.424749	1.700646
-0.119717	-1.424749
0.958243	-0.119717
0.445855	0.958243
1.488686	0.445855
-0.682430	1.488686
1.380895	-0.682430
-0.711601	1.380895
1.307893	-0.711601
-0.524064	1.307893
1.517725	-0.524064
-1.060708	1.517725
0.730216	-1.060708
0.548572	0.730216
1.318133	0.548572
-0.172903	1.318133
1.765544	-0.172903
-1.769018	1.765544
-1.199761	-1.769018
-0.570132	-1.199761
0.715021	-0.570132
0.717706	0.715021
1.099405	0.717706
0.406621	1.099405
1.564481	0.406621
-0.925614	1.564481
1.012583	-0.925614
0.096991	1.012583
1.694368	0.096991
-1.441785	1.694368
-0.170433	-1.441785
0.938417	-0.170433
0.468243	0.938417
1.462273	0.468243
-0.597770	1.462273
1.481353	-0.597770
-0.973738	1.481353
0.896240	-0.973738
0.304632	0.896240
1.576072	0.304632
-0.992612	1.576072
0.887543	-0.992612
0.314484	0.887543
1.567363	0.314484
-0.962281	1.567363
0.944224	-0.962281
0.219756	0.944224
1.634975	0.219756
-1.207215	1.634975
0.433123	-1.207215
0.850240	0.433123
0.807030	0.850240
1.003775	0.807030
0.634544	1.003775
1.298486	0.634544
-0.095703	1.298486
1.780387	-0.095703
-1.798488	1.780387
-1.300443	-1.798488
-0.830698	-1.300443
0.319807	-0.830698
1.048514	0.319807
0.396561	1.048514
1.557294	0.396561
-0.906195	1.557294
1.045999	-0.906195
0.034028	1.045999
1.712642	0.034028
-1.522933	1.712642
-0.405534	-1.522933
0.778662	-0.405534
0.672025	0.778662
1.181981	0.672025
0.204528	1.181981
1.712763	0.204528
-1.472198	1.712763
-0.253539	-1.472198
0.894058	-0.253539
0.524598	0.894058
1.393014	0.524598
-0.383110	1.393014
1.671131	-0.383110
-1.507612	1.671131
-0.371556	-1.507612
0.809663	-0.371556
0.632980	0.809663
1.242235	0.632980
0.046745	1.242235
1.770486	0.046745
-1.720595	1.770486
-1.029303	-1.720595
-0.175643	-1.029303
1.060358	-0.175643
0.222947	1.060358
1.668402	0.222947
-1.316682	1.668402
0.166869	-1.316682
0.977150	0.166869
0.495239	0.977150
1.447884	0.495239
-0.547796	1.447884
1.534285	-0.547796
-1.118369	1.534285
0.609536	-1.118369
0.692955	0.609536
1.102674	0.692955
0.391996	1.102674
1.577141	0.391996
-0.969775	1.577141
0.932678	-0.969775
0.239179	0.932678
1.622597	0.239179
-1.161068	1.622597
0.538701	-1.161068
0.761481	0.538701
0.981757	0.761481
0.664598	0.981757
1.252837	0.664598
0.029779	1.252837
1.774964	0.029779
-1.741565	1.774964
-1.100558	-1.741565
-0.333697	-1.100558
0.958479	-0.333697
0.381209	0.958479
1.542223	0.381209
-0.864089	1.542223
1.116017	-0.864089
-0.104721	1.116017
1.723839	-0.104721
-1.603036	1.723839
-0.652573	-1.603036
0.493238	-0.652573
0.960945	0.493238
0.624557	0.960945
1.298212	0.624557
-0.097988	1.298212
1.779862	-0.097988
-1.797305	1.779862
-1.296347	-1.797305
-0.819708	-1.296347
0.339174	-0.819708
1.039049	0.339174
0.422130	1.039049
1.533521	0.422130
-0.825046	1.533521
1.179355	-0.825046
-0.238392	1.179355
1.696976	-0.238392
-1.551244	1.696976
-0.497266	-1.551244
0.687353	-0.497266
0.778366	0.687353
1.000352	0.778366
0.632806	1.000352
1.299662	0.632806
-0.099280	1.299662
1.780042	-0.099280
-1.798334	1.780042
-1.299993	-1.798334
-0.829481	-1.299993
0.321964	-0.829481
1.047495	0.321964
0.399343	1.047495
1.554773	0.399343
-0.897518	1.554773
1.060894	-0.897518
0.005248	1.060894
1.718241	0.005248
-1.550777	1.718241
-0.489437	-1.550777
0.695219	-0.489437
0.769840	0.695219
1.015912	0.769840
0.598875	1.015912
1.346122	0.598875
-0.232381	1.346122
1.749835	-0.232381
-1.731639	1.749835
-1.073622	-1.731639
-0.272155	-1.073622
1.003845	-0.272155
